ticker,interval,date,type,entry_price,source,wt2,ret_1M,ret_3M,ret_6M,ret_12M,bulls,bears
VIR,1mo,2023-12-01 00:00:00,BUY_GOLD,10.0600004196167,WaveTrend,-64.8541551127948,-6.560643872334682,0.6958219871216142,-11.530822591462908,-27.037774886419385,,
VIR,1mo,2024-11-01 00:00:00,BUY_GOLD,7.960000038146973,WaveTrend,-50.617422497083716,-7.788943248590908,5.402013858229604,-37.93969807102597,-19.346733096392388,,
VIR,1mo,2025-09-01 00:00:00,BUY_GOLD,5.710000038146973,WaveTrend,-51.29403102210338,4.378283683534456,5.604206121252919,56.91768788594791,,,
WB,1mo,2018-03-01 00:00:00,SELL,85.39432525634766,WaveTrend,72.4228461395928,-4.199429901619833,-25.74870195630139,-38.82382476957296,-48.14287839375384,,
WB,1mo,2019-10-01 00:00:00,BUY,35.139259338378906,WaveTrend,-33.564875176918,-12.970108383543867,-13.356373620671281,-23.70400690611544,-15.53161651692343,,
WB,1mo,2020-07-01 00:00:00,BUY,24.68820571899414,WaveTrend,-44.0720120889845,7.928232433772964,20.225684559242207,31.88657365380767,63.194426954208716,,
WB,1mo,2022-12-01 00:00:00,BUY,13.65852165222168,WaveTrend,-49.97163793825905,18.98533989461526,4.916297293157013,-31.43305843221037,-39.08099274975461,,
WB,1mo,2024-04-01 00:00:00,BUY_GOLD,6.550125598907471,WaveTrend,-52.18498335201944,13.036194012656255,-1.3966838540719895,15.590681805094686,3.4568502313780725,,
WB,1mo,2025-05-01 00:00:00,BUY,8.454477310180664,WaveTrend,-13.214371403890917,5.303862467487908,26.629834852425716,9.834247811827911,-7.0315071512511595,,
ABSI,1mo,2023-12-01,ASH_BUY_STRONG,4.199999809265137,ASH,,-5.714280524221172,35.23809729249579,-26.66666515289784,-37.61904751092128,0.4154444328060856,0.180814826046979
ABSI,1mo,2024-09-01,ASH_SELL,3.819999933242798,ASH,,0.523559719267741,-31.41361436268497,-34.293192818657516,-20.418847775414186,0.37722223643903385,0.3985185155162105
